Serial No.,GRE Score,TOEFL Score,University Rating,SOP,LOR ,CGPA,Research,Chance of Admit 
15.0,311.0,103.0,4.0,3.499476194473591,1.9695434572936288,8.162147154896664,1.0,0.6227676324249685
389.0,294.0,97.0,1.0,1.6298848462057611,1.93189190650031,7.7027044181415025,1.0,0.4984551922696013
133.0,307.0,104.0,4.0,3.4480562990338206,3.2417004665279183,8.54679642522154,1.0,0.7210226942507002
261.0,327.0,109.0,5.0,5.0,3.609923668447295,9.14350260962404,1.0,0.8338843235223817
223.0,323.0,114.0,3.0,4.7088326043680935,3.839667966627489,8.774711654232142,0.0,0.7773051673524314
210.0,298.0,104.0,4.0,3.713985332336085,3.9095352597197177,7.988773981650743,0.0,0.6728360179896419
256.0,306.0,110.0,4.0,4.215424638455298,4.421740592867232,8.35059514953527,0.0,0.7892171458160469
108.0,338.0,117.0,4.0,3.4917600352412466,4.502141429190207,9.529412468354495,1.0,0.8919737304613597
133.0,310.0,104.0,5.0,3.3209286911912383,3.377327604292117,8.444498935331868,0.0,0.7494212829706415
71.0,333.0,117.0,5.0,4.975886744534336,5.0,9.631346376071384,0.0,0.9468007437992262
424.0,335.0,119.0,5.0,4.488752128156222,4.88098758438796,9.599264636250972,1.0,0.9595139203059068
266.0,312.0,101.0,4.0,2.414608658475004,2.5531873469297404,8.675660458366742,1.0,0.715965211793542
384.0,299.0,101.0,3.0,3.0330911840481964,3.608481815251449,8.273508884942725,1.0,0.5853752500990343
454.0,317.0,105.0,2.0,2.60494565684822,4.089453163182736,8.811470802376595,1.0,0.7317681187311301
330.0,297.0,95.0,3.0,2.313635688149298,1.5387424218212091,7.910082806048521,1.0,0.4066333397896284
15.0,309.0,104.0,3.0,3.3745968550338965,2.238163701800298,8.273225554187214,1.0,0.634212303332312
139.0,325.0,116.0,2.0,4.504497434786081,2.916383882940405,8.953071651530218,0.0,0.8186894172253054
347.0,304.0,97.0,3.0,1.4368959182742878,2.041060491109368,7.585716027439548,0.0,0.4441581924642521
290.0,313.0,109.0,2.0,3.839311820407562,3.3460690392216894,8.95893017595685,0.0,0.8022602238065809
251.0,319.0,104.0,3.0,3.0989185669900614,2.597322063789316,8.570673271839011,0.0,0.7709109098846149
101.0,322.0,107.0,2.0,3.391787359929201,3.3789660243803774,8.42757818516208,0.0,0.7177687570173834
373.0,337.0,116.0,3.0,4.530831976691702,3.959778118486109,9.574391535561269,0.0,0.9686713376255162
468.0,318.0,101.0,5.0,3.5,5.0,8.78,1.0,0.78
285.0,339.0,113.0,4.0,4.846231738592508,4.612905025641088,9.509308575777016,0.0,0.9559123896465906
33.0,337.0,117.0,4.0,3.116886994071041,4.627419678101781,9.334157565906605,1.0,0.8980147706141881
334.0,318.0,107.0,2.0,3.012312571938686,3.5151354789123617,8.390033636065116,0.0,0.7328576444783182
68.0,316.0,106.0,3.0,3.3912206499887536,3.604377549090328,8.495782934767579,0.0,0.5529803625416031
358.0,301.0,103.0,1.0,3.650766607280411,3.527685717107822,7.831563022374997,1.0,0.6806720419184027
494.0,301.0,94.0,1.0,3.1357745033512536,1.412082937103575,8.204875148118756,0.0,0.6340219832253715
211.0,325.0,108.0,4.0,4.414101808515482,3.969806522705728,9.210044791609729,0.0,0.768771038628513
429.0,317.0,103.0,2.0,2.0404570622240694,4.31925991548847,8.937025885446934,0.0,0.676543295806592
133.0,308.0,104.0,5.0,3.6379430650347087,3.531642444454817,8.48102441783846,0.0,0.7299162589503848
250.0,321.0,111.0,3.0,3.5,4.0,8.83,1.0,0.77
440.0,309.0,105.0,2.0,1.262638674353314,3.0499836901852384,8.538386696263988,1.0,0.6715077036199841
319.0,325.0,112.0,3.0,2.419574395777196,2.1222096058227797,8.907691341830654,1.0,0.7860242906991208
235.0,330.0,113.0,4.0,5.0,4.028101374471933,9.309203769197806,1.0,0.8966534043598512
239.0,310.0,102.0,2.0,2.00182626134175,3.4390274391018028,8.407990493743535,1.0,0.7233359120914966
81.0,313.0,104.0,2.0,1.8690227632072751,3.0188017694432165,8.048025091952981,1.0,0.476158660435575
19.0,318.0,110.0,3.0,4.0,3.0,8.8,0.0,0.63
28.0,299.0,98.0,2.0,1.5797623107659675,2.2568770261588025,7.477654759307878,0.0,0.4605343737177552
97.0,305.0,99.0,3.0,3.000941192546756,2.972386080965064,7.926690118842743,0.0,0.5006811585011212
221.0,309.0,103.0,3.0,3.993643652200905,3.948527180021592,8.724965448525499,0.0,0.7945087805841602
182.0,303.0,105.0,2.0,2.537826741280529,2.5374440140491337,8.567771616110383,0.0,0.7245667678108332
12.0,327.0,109.0,5.0,3.893271961356878,4.557001916848068,9.14727221478796,0.0,0.8261908110076281
283.0,313.0,107.0,4.0,3.893843780077312,3.5438212253441645,8.695968603365156,0.0,0.7823456390548117
29.0,294.0,93.0,2.0,2.1393879837979863,1.9868246413551387,7.1451157470015545,1.0,0.4972327683664961
133.0,309.0,104.0,5.0,3.4139431109400324,3.659792920695874,8.67284497172557,1.0,0.7030601277808041
220.0,312.0,103.0,3.0,3.3985425690435345,3.585650719318782,8.381610210594284,0.0,0.7108307034013469
104.0,317.0,103.0,3.0,4.445150464948891,4.087877317859603,8.416505987419148,1.0,0.5924596126285488
275.0,315.0,98.0,2.0,1.9487363796394888,2.3971075154384263,7.883428368387863,1.0,0.5816106867093864
363.0,338.0,115.0,5.0,4.390329815409007,4.90894982746922,9.262010940843544,1.0,0.896871510711342
211.0,324.0,109.0,3.0,4.423138825495399,4.048986707976052,9.224930457564293,0.0,0.768680437864825
406.0,300.0,100.0,4.0,2.412436812789724,3.1027727852415614,7.475158476901173,0.0,0.5112502484743352
60.0,312.0,104.0,1.0,1.896537239375038,1.977076557609368,8.334918097015423,1.0,0.4401106477217155
388.0,306.0,104.0,1.0,2.0657342523499262,3.5588968556610965,8.168906003588026,0.0,0.5087031434550666
244.0,325.0,114.0,4.0,3.5511729743678244,3.056973002689892,9.08097824649096,0.0,0.766166635620453
89.0,314.0,108.0,2.0,4.628906903980025,3.4459360556031373,8.336894819217905,0.0,0.6372009316541135
101.0,320.0,108.0,3.0,3.438397042790865,3.625288300935115,8.48341721541657,1.0,0.6990154771525037
186.0,326.0,113.0,3.0,4.480469498319137,4.4919573300801545,9.046957234887657,0.0,0.9097397179613884
266.0,313.0,101.0,2.0,2.5778548872161635,2.340294620651132,8.656309785425796,0.0,0.7011319166517521
227.0,304.0,109.0,1.0,3.618352352828152,3.976005685078785,8.481241420441972,0.0,0.613673176661588
461.0,318.0,105.0,3.0,3.906155125429575,4.3990289253716535,8.824538459728256,1.0,0.748527677648012
451.0,321.0,111.0,5.0,3.032450140899057,4.447325334252381,8.799219750143589,0.0,0.8158599112924274
345.0,294.0,93.0,2.0,1.4595300806789269,2.006690137034669,7.42950172975191,1.0,0.486716451588939
276.0,322.0,110.0,3.0,3.5,3.0,8.96,1.0,0.78
229.0,318.0,112.0,3.0,4.167249483871818,3.4397606361039497,8.835527096334108,0.0,0.7124640302965867
270.0,307.0,108.0,4.0,4.528854653918983,5.0,8.348307796850209,1.0,0.7589468000936888
339.0,324.0,108.0,5.0,3.858047959512487,4.119903740528972,8.836203452630482,0.0,0.8204676684383202
104.0,316.0,102.0,2.0,4.429055807099759,3.973696866576674,8.469818021467123,0.0,0.5720535392282938
316.0,306.0,103.0,2.0,2.324106433455616,2.890550176593388,7.963927844863252,1.0,0.6292867556592547
199.0,311.0,103.0,3.0,4.5806351528546525,4.549944772688293,8.288658404364188,1.0,0.7340967685709874
376.0,304.0,101.0,3.0,1.9090489686304517,2.480886573904156,7.801877053171888,0.0,0.3757218497675931
130.0,331.0,116.0,4.0,5.0,4.969529797660602,9.183643894583009,1.0,0.9109992470941436
382.0,317.0,105.0,4.0,3.2061024054851788,3.435898576767193,8.562185266222873,1.0,0.7556962694890615
406.0,300.0,100.0,3.0,2.4247240402897337,2.9986804159420077,7.411771083040864,0.0,0.5214266395660097
53.0,334.0,117.0,4.0,3.920875287661008,2.909614471325205,8.303162088077103,1.0,0.7677983536523543
347.0,304.0,97.0,3.0,1.3002572593919957,1.9573320137261383,7.701774031203639,1.0,0.4437558062749927
410.0,300.0,97.0,1.0,2.059504584557565,2.628701165025417,7.826953739594416,1.0,0.6159547785958311
27.0,321.0,108.0,4.0,4.513131865085434,3.531306586020082,8.771043552655273,1.0,0.7592125641783231
268.0,314.0,108.0,2.0,2.829451100330514,3.6852915744602353,8.317086946008448,0.0,0.7323720996684997
355.0,297.0,99.0,1.0,2.523142612922128,3.011857886670492,7.477304219634093,1.0,0.5729695160441454
22.0,325.0,114.0,5.0,2.958674616266429,2.0892475517904927,8.303012754959093,1.0,0.7172820898480801
291.0,307.0,103.0,2.0,2.620777968558828,3.028451237897806,7.548557372033469,0.0,0.6027428815044814
101.0,320.0,108.0,4.0,3.5009102370355336,3.4976838110985065,8.36787254856669,0.0,0.6878284660009638
446.0,328.0,115.0,5.0,4.533147169552106,4.90198229122679,9.245159039248897,0.0,0.8792624962216707
109.0,332.0,115.0,5.0,4.9181455094928594,4.725694242318313,9.45915035225876,1.0,0.8948436975402743
65.0,324.0,110.0,4.0,3.0238321894571,3.4978856925990574,8.514787624663674,1.0,0.5438813358599796
300.0,305.0,112.0,3.0,3.0,3.5,8.65,0.0,0.71
147.0,313.0,105.0,4.0,1.9643995208562663,2.595829569443004,8.389320993634527,1.0,0.7794752000862816
384.0,298.0,99.0,3.0,3.0817237422044617,3.67952898138005,8.296705749187323,0.0,0.6745426113197523
8.0,309.0,101.0,1.0,2.893848764177702,4.1256278950591145,7.834645734905252,1.0,0.6516070281020505
175.0,320.0,111.0,5.0,3.915664502889924,3.890564901241528,8.930415742177058,1.0,0.8724470136262285
174.0,321.0,113.0,3.0,3.9099417109116255,4.498966229152627,9.1054702674922,1.0,0.8964127942650792
376.0,304.0,101.0,1.0,2.039271774448141,2.46672137104608,7.574618912929832,1.0,0.3877565902671298
83.0,321.0,107.0,5.0,5.0,4.4409502735699125,9.36655043805868,1.0,0.9504918686131686
492.0,295.0,97.0,3.0,2.99855288397714,3.4544620250226243,7.74311158236443,0.0,0.5410980923615916
392.0,318.0,105.0,2.0,2.056416145175099,2.9547161105043416,8.489982664047968,1.0,0.7371315744555751
380.0,309.0,98.0,1.0,2.3833117244142,2.9361631336291816,8.377670305795876,1.0,0.6998350262540048
483.0,328.0,114.0,4.0,3.924025497386449,2.3601400433519086,8.809014173734537,1.0,0.838495599241788
380.0,310.0,98.0,1.0,2.377144800769988,3.0860322104074966,8.444569612571138,0.0,0.7053199776233764
383.0,326.0,109.0,3.0,4.551325961400972,4.04959137564283,9.226543574098404,0.0,0.762573735499477
221.0,313.0,101.0,3.0,3.96549603863114,4.083819135173899,8.801058317722054,1.0,0.7420234992698275
371.0,310.0,102.0,2.0,2.3997573628715254,2.5975815517121807,8.166239006273708,1.0,0.7370180446947756
338.0,331.0,117.0,5.0,4.986579363094817,5.0,9.387781793843176,0.0,0.9189855357131788
436.0,307.0,106.0,3.0,2.4437328926885784,4.0112802465955255,7.47698535243159,0.0,0.5333732942449956
378.0,290.0,100.0,1.0,1.4514352684077794,2.013930377852514,7.353703601782891,0.0,0.4742947893514422
488.0,327.0,113.0,5.0,3.4310549844991924,3.978276968004168,9.05671860345296,0.0,0.7926251376583697
187.0,316.0,106.0,3.0,3.457416378841366,2.926296376625737,8.669264060667134,1.0,0.8419266548650138
486.0,311.0,101.0,2.0,2.5,3.5,8.34,1.0,0.7
30.0,309.0,99.0,1.0,1.5121340563927923,2.1812187388389157,7.386475219025688,0.0,0.5306222662092929
377.0,296.0,97.0,2.0,2.4462207737954818,2.1058103566879147,7.426251083404818,1.0,0.3202751015094612
97.0,305.0,98.0,2.0,3.0360751405997743,3.0249281510254216,8.009779842759468,0.0,0.4976665879621403
133.0,308.0,105.0,4.0,3.341051278595376,3.5879073546259885,8.499233681559046,1.0,0.7222161092978863
263.0,309.0,103.0,3.0,2.5676610760126164,4.105963307985573,8.397096913827381,0.0,0.6728562310388194
136.0,313.0,106.0,4.0,3.5725818706009944,3.988597023731271,8.730777877641724,0.0,0.8108445843972485
154.0,324.0,105.0,4.0,3.007371662779799,4.1102167513752805,8.803265014289448,0.0,0.7701319498105885
410.0,300.0,98.0,2.0,2.052339869188808,2.431864586036373,8.020127258750017,1.0,0.6353438349915606
63.0,302.0,103.0,2.0,2.926146232501862,3.0633045341743994,8.291637959090334,0.0,0.5302141371871102
209.0,304.0,107.0,2.0,2.943720773768713,2.95922517351927,8.298667053996374,0.0,0.6025510296144996
267.0,312.0,104.0,3.0,2.01952109876174,2.333304249535408,8.437341098311158,1.0,0.6915761546842578
159.0,306.0,105.0,3.0,2.005824495307327,2.4508050429638133,8.12263479231524,1.0,0.6516327665796465
168.0,313.0,101.0,4.0,1.93809196335207,2.9194636828622182,8.438025580268805,0.0,0.6546646729160376
280.0,303.0,102.0,3.0,2.954697296284008,4.000884517238284,8.721865226298391,1.0,0.6915818022746266
120.0,328.0,103.0,5.0,2.9925027071748818,3.372317947684388,8.774664229044914,1.0,0.6856623930256553
225.0,306.0,103.0,1.0,3.0060218704428565,1.987830460921296,8.391563510028353,1.0,0.6849549222077163
77.0,327.0,111.0,2.0,3.0433700490064477,2.933408593354763,8.733964756332712,0.0,0.7462066062784954
355.0,297.0,98.0,2.0,2.5,3.0,7.67,0.0,0.59
48.0,340.0,116.0,4.0,4.658162664696447,3.950041065182469,9.679059475213904,0.0,0.8784836693430698
481.0,321.0,102.0,2.0,3.528515047907137,4.072017244912602,9.01773662643702,1.0,0.8200846445497295
100.0,322.0,113.0,2.0,3.999044427530602,4.052501424844197,8.87987924123377,0.0,0.8054227990506386
88.0,318.0,107.0,2.0,3.4158507200083097,3.183786095267576,8.175404294421357,1.0,0.6834169441715555
341.0,312.0,108.0,2.0,3.0379166529166937,2.858383182551175,8.431406852565447,0.0,0.74226151146173
264.0,324.0,111.0,3.0,2.5,1.5,8.79,1.0,0.7
3.0,315.0,103.0,2.0,2.8578911529873188,3.4843723236645925,8.129778197274439,1.0,0.7439518358252607
446.0,328.0,116.0,5.0,4.322172138043039,5.0,8.98623289927398,1.0,0.8942822664676097
304.0,324.0,107.0,2.0,3.630162810981236,3.623248295866568,8.499284369551614,1.0,0.7205536021625067
145.0,326.0,111.0,1.0,2.9846550998052805,3.3743314758385647,8.893045163512724,0.0,0.7801139800361165
170.0,311.0,99.0,1.0,2.637902838619575,2.8920782706622985,7.941777989162695,1.0,0.6535033837486915
363.0,337.0,116.0,5.0,4.377152666153773,4.980686723897289,9.148576377303094,1.0,0.9544185402843764
181.0,298.0,105.0,2.0,3.528775427123769,2.8967806145317447,8.405975140238791,0.0,0.741918496473414
397.0,326.0,106.0,2.0,3.071944411238273,3.4612385723178463,9.200325868309717,1.0,0.8481291102354035
332.0,311.0,105.0,1.0,3.072052600017244,2.014719849243134,8.143509961220358,1.0,0.7346693696481865
481.0,320.0,102.0,2.0,3.445736296782938,3.931284069548149,9.155204749490542,0.0,0.7959802191067847
56.0,321.0,103.0,4.0,3.0791375219615738,3.106204319911813,7.714275610012286,0.0,0.6277462717472867
341.0,310.0,107.0,3.0,2.988083646324881,2.982787711226333,8.453866623520602,0.0,0.7599310535412181
274.0,311.0,98.0,2.0,1.0102455964261707,1.5164610956363955,8.21163549377214,0.0,0.4774857691572179
16.0,313.0,103.0,2.0,3.543609042260421,2.309491218053958,8.384703771732756,1.0,0.5856457238202029
341.0,313.0,105.0,4.0,3.20650812319421,3.0015686696723995,8.399967736883186,0.0,0.7725845922306683
382.0,318.0,103.0,2.0,2.9904891636777102,3.4801280724510315,8.607997713489363,1.0,0.708924305006093
173.0,322.0,108.0,3.0,4.129289718932147,4.995054427747529,9.017337821971108,1.0,0.8180369312880944
44.0,334.0,117.0,5.0,4.436171670806059,4.08769941242572,8.901945644337022,1.0,0.8732932952372896
268.0,314.0,106.0,3.0,3.076730088918839,3.338522858832752,8.304207330926214,1.0,0.7487607097940185
180.0,305.0,101.0,3.0,3.0743811894200737,2.829483843698384,8.343036861204665,0.0,0.7525926548016204
90.0,315.0,108.0,5.0,4.617116554668073,3.593035533303516,8.76630301334898,0.0,0.7381352046846287
81.0,310.0,103.0,2.0,2.0211818290040027,3.0276775790019514,8.099255176495125,0.0,0.5392753014491785
250.0,321.0,111.0,2.0,3.516056706664581,3.922485293220379,8.872693168321238,1.0,0.7627148801395098
239.0,310.0,105.0,2.0,1.9205745857656904,3.527314096370562,8.183833382374752,1.0,0.6697150733234356
398.0,329.0,116.0,5.0,5.0,4.374332114144905,9.458710571223705,1.0,0.884504077151211
329.0,323.0,112.0,3.0,3.7497445913949226,3.5486864294501856,8.698858984499816,0.0,0.8217146684339697
63.0,303.0,106.0,2.0,2.943742982820598,2.974331979444956,8.26229136171328,1.0,0.5465785407346421
419.0,309.0,111.0,1.0,2.452522428226344,4.077059176722221,8.284729803227568,1.0,0.590715606913789
84.0,322.0,114.0,5.0,4.044318478338848,4.431494217367792,9.45021365149579,0.0,0.9200263754445512
232.0,320.0,105.0,3.0,3.474313843897276,2.6353733966517714,8.287819063096471,1.0,0.7347671913359437
283.0,311.0,106.0,2.0,4.029380135190678,3.7111645460131233,8.615311635784431,0.0,0.7841351147740886
20.0,301.0,101.0,4.0,3.5106960550526054,3.030630192546622,8.50277270697686,1.0,0.6116807535306974
327.0,298.0,99.0,4.0,1.8249565586815677,1.8693629565894263,8.018752214284293,0.0,0.6431560648390089
62.0,306.0,101.0,3.0,3.930301786706609,3.02312036808026,8.050636400151863,1.0,0.4266067991378112
212.0,329.0,109.0,3.0,5.0,4.147791385911108,9.159149993413829,1.0,0.812418675663879
35.0,330.0,112.0,5.0,3.897705779128794,4.873142392236337,9.850494490456851,0.0,0.9357617734515736
327.0,299.0,100.0,4.0,1.889542413187496,1.979754254460476,8.01084036085036,0.0,0.6296514691878636
115.0,311.0,104.0,3.0,3.303027939088198,3.0002791607685597,8.558577662411006,0.0,0.5774228369852528
445.0,324.0,113.0,5.0,4.0,5.0,9.25,1.0,0.92
172.0,334.0,117.0,5.0,4.0,4.5,9.07,1.0,0.89
82.0,340.0,119.0,3.0,4.92693688351005,5.0,9.662414089699285,0.0,0.9489509159831916
411.0,302.0,96.0,1.0,3.0950340676052583,4.046556941924556,7.475864262668463,0.0,0.5569492986204551
166.0,320.0,109.0,5.0,4.5056108463227496,3.959806342510091,9.066331747159252,0.0,0.7996128017396501
347.0,303.0,96.0,2.0,1.382319670060418,1.8944575202613083,7.753247214779104,1.0,0.4318619041040962
282.0,316.0,111.0,4.0,3.944375758136464,4.350463817891264,9.122224538099632,1.0,0.7813593726192692
113.0,302.0,106.0,2.0,3.652757418983177,3.4394299211164645,8.300063233797072,0.0,0.6571866247542335
15.0,311.0,103.0,4.0,3.3825187823447,2.048255715126132,8.256084633051621,1.0,0.6438234705183731
54.0,323.0,112.0,3.0,4.007818509017878,2.568049730065852,8.209090097522063,0.0,0.7312610521888402
432.0,320.0,110.0,2.0,3.524559513404275,3.420239975938121,8.885256030920768,0.0,0.7477386661458365
123.0,309.0,106.0,3.0,1.503274966234917,2.6399471846767866,8.309385579168381,0.0,0.597024991503967
106.0,315.0,107.0,2.0,3.983676231589287,4.481363922474636,8.838900152764479,1.0,0.6991580927920462
95.0,304.0,100.0,4.0,1.946616223722737,2.6155124851434146,7.486417336908284,0.0,0.3457269404349871
238.0,330.0,114.0,4.0,4.553428249150394,5.0,9.249692086859111,1.0,0.8616700017005188
488.0,327.0,115.0,4.0,3.5,4.0,9.14,0.0,0.79
483.0,328.0,114.0,4.0,4.107479139414645,2.546838372512423,8.86045218968982,0.0,0.7918745497418058
260.0,331.0,118.0,5.0,4.910439222827259,4.507995522525875,9.511586635531778,0.0,0.9406449844663904
17.0,315.0,107.0,2.0,3.965063522130334,3.135063770070561,8.682605985083741,0.0,0.6529897930759606
2.0,324.0,105.0,3.0,3.902761571747812,4.505893300599366,8.83573668946288,0.0,0.7567385422429007
341.0,313.0,107.0,3.0,2.943974201956182,3.01396193026822,8.337317000185845,0.0,0.7871484701023868
51.0,314.0,97.0,2.0,2.4580143631065727,4.6023884980358565,8.36306177746885,1.0,0.7476192982886347
13.0,327.0,113.0,5.0,4.119639571365472,4.421607944947793,9.053587372995706,0.0,0.8276453313560782
251.0,319.0,103.0,3.0,3.010463607327395,2.429328310156045,8.552719258476523,1.0,0.7315882520624211
126.0,299.0,100.0,4.0,2.230909400376002,3.1045351211741226,8.710326662552495,1.0,0.6572913517749125
202.0,315.0,110.0,1.0,3.4977678056128734,2.9422373377209827,8.45874813647494,1.0,0.7242055251222357
449.0,310.0,108.0,1.0,2.482017639026653,4.080974686071174,8.903206645158432,1.0,0.8087096087398238
43.0,313.0,105.0,2.0,2.5390037745580845,1.8988224734190624,8.459148327066902,0.0,0.5535673087923942
189.0,331.0,113.0,4.0,4.493131290245654,3.355533097959041,9.466434712355758,0.0,0.9184362732515806
83.0,321.0,110.0,5.0,4.857048193838352,4.390659750384723,9.195643457668352,0.0,0.946988606792121
296.0,314.0,99.0,2.0,2.9510665798297,2.6978617633630337,8.548261460582081,1.0,0.6609290745633071
95.0,302.0,97.0,2.0,1.989658347474415,2.4765829444315,7.76122341432812,1.0,0.3515258180548204
81.0,310.0,105.0,4.0,1.915478048279136,3.031898966548765,8.209988460333378,0.0,0.4595790588268846
365.0,312.0,102.0,4.0,3.546085032598077,3.965944296732308,8.826536365125317,1.0,0.7964931558871934
58.0,297.0,100.0,3.0,3.909024054810177,1.7818394550178247,7.723908614618124,1.0,0.4462101335135084
497.0,337.0,117.0,5.0,4.907742697546595,4.999776991400022,9.86577981079012,0.0,0.9621063874181052
73.0,320.0,109.0,4.0,5.0,5.0,9.36000860872448,1.0,0.9509959919362828
246.0,328.0,109.0,3.0,4.062111357542866,2.455834233128016,9.248405572635418,0.0,0.8405956683979141
